site,tree_typo,tree_cored,species,dbh,same_individual,dead
itturrigorri,recently_established,142,Fagus sylvatica,23,NA,TRUE
itturrigorri,recently_established,142,Fagus sylvatica,10.3,NA,FALSE
itturrigorri,recently_established,142,Fagus sylvatica,30.5,NA,FALSE
itturrigorri,recently_established,142,Fagus sylvatica,10,f,FALSE
itturrigorri,recently_established,142,Fagus sylvatica,12.9,f,FALSE
itturrigorri,recently_established,142,Fagus sylvatica,8.5,NA,FALSE
itturrigorri,recently_established,142,Fagus sylvatica,39.2,g,FALSE
itturrigorri,recently_established,142,Fagus sylvatica,10.6,g,FALSE
itturrigorri,recently_established,143,Fagus sylvatica,26.6,a,FALSE
itturrigorri,recently_established,143,Fagus sylvatica,39.5,a,FALSE
itturrigorri,recently_established,143,Fagus sylvatica,13.5,a,TRUE
itturrigorri,recently_established,143,Fagus sylvatica,22.5,NA,FALSE
itturrigorri,recently_established,143,Fagus sylvatica,40.4,NA,FALSE
itturrigorri,recently_established,143,Fagus sylvatica,18.9,b,FALSE
itturrigorri,recently_established,143,Fagus sylvatica,7.5,b,FALSE
itturrigorri,recently_established,143,Fagus sylvatica,18.4,c,FALSE
itturrigorri,recently_established,143,Fagus sylvatica,14.3,c,FALSE
itturrigorri,recently_established,143,Fagus sylvatica,27.4,NA,FALSE
itturrigorri,recently_established,143,Fagus sylvatica,26.3,NA,FALSE
itturrigorri,recently_established,143,Fagus sylvatica,12,NA,FALSE
itturrigorri,recently_established,143,Fagus sylvatica,14.5,NA,FALSE
itturrigorri,recently_established,143,Fagus sylvatica,39,d,FALSE
itturrigorri,recently_established,143,Fagus sylvatica,10.4,d,FALSE
itturrigorri,recently_established,143,Fagus sylvatica,8.5,NA,FALSE
itturrigorri,recently_established,143,Fagus sylvatica,13,e,FALSE
itturrigorri,recently_established,143,Fagus sylvatica,9.3,e,FALSE
itturrigorri,recently_established,143,Fagus sylvatica,20.8,f,FALSE
itturrigorri,recently_established,143,Fagus sylvatica,14.2,f,FALSE
itturrigorri,recently_established,143,Fagus sylvatica,20.5,f,FALSE
itturrigorri,recently_established,143,Fagus sylvatica,28.2,NA,FALSE
itturrigorri,recently_established,143,Fagus sylvatica,17.4,g,FALSE
itturrigorri,recently_established,143,Fagus sylvatica,19.9,g,FALSE
itturrigorri,recently_established,143,Fagus sylvatica,17,NA,TRUE
itturrigorri,recently_established,143,Fagus sylvatica,28,NA,FALSE
itturrigorri,recently_established,143,Fagus sylvatica,14,NA,FALSE
itturrigorri,recently_established,143,Fagus sylvatica,15.2,h,TRUE
itturrigorri,recently_established,143,Fagus sylvatica,10.5,h,TRUE
itturrigorri,recently_established,143,Fagus sylvatica,13.8,NA,TRUE
itturrigorri,recently_established,144,Fagus sylvatica,16,NA,FALSE
itturrigorri,recently_established,144,Fagus sylvatica,21.5,a,FALSE
itturrigorri,recently_established,144,Fagus sylvatica,13.6,a,FALSE
itturrigorri,recently_established,144,Fagus sylvatica,14.5,a,TRUE
itturrigorri,recently_established,144,Fagus sylvatica,27.5,b,FALSE
itturrigorri,recently_established,144,Fagus sylvatica,8,b,FALSE
itturrigorri,recently_established,144,Fagus sylvatica,19.8,c,FALSE
itturrigorri,recently_established,144,Fagus sylvatica,10.8,c,FALSE
itturrigorri,recently_established,144,Fagus sylvatica,35.1,NA,FALSE
itturrigorri,recently_established,144,Fagus sylvatica,12.8,NA,FALSE
itturrigorri,recently_established,144,Fagus sylvatica,8.4,NA,FALSE
itturrigorri,recently_established,144,Fagus sylvatica,37,NA,FALSE
itturrigorri,recently_established,144,Fagus sylvatica,48.9,NA,FALSE
itturrigorri,recently_established,144,Fagus sylvatica,17.2,NA,FALSE
itturrigorri,recently_established,144,Fagus sylvatica,8.4,NA,FALSE
itturrigorri,recently_established,144,Fagus sylvatica,17.5,d,FALSE
itturrigorri,recently_established,144,Fagus sylvatica,14.4,d,FALSE
itturrigorri,recently_established,144,Fagus sylvatica,20.2,NA,FALSE
itturrigorri,recently_established,144,Fagus sylvatica,69.5,NA,FALSE
itturrigorri,recently_established,144,Fagus sylvatica,10.7,e,FALSE
itturrigorri,recently_established,144,Fagus sylvatica,8.1,e,FALSE
itturrigorri,recently_established,144,Fagus sylvatica,15.6,NA,TRUE
itturrigorri,recently_established,144,Fagus sylvatica,24.8,NA,FALSE
itturrigorri,recently_established,145,Fagus sylvatica,25.6,a,FALSE
itturrigorri,recently_established,145,Fagus sylvatica,8.9,a,FALSE
itturrigorri,recently_established,145,Fagus sylvatica,30.5,a,FALSE
itturrigorri,recently_established,145,Fagus sylvatica,25.1,a,FALSE
itturrigorri,recently_established,145,Fagus sylvatica,18.8,a,FALSE
itturrigorri,recently_established,145,Fagus sylvatica,15,a,FALSE
itturrigorri,recently_established,145,Fagus sylvatica,8,a,FALSE
itturrigorri,recently_established,145,Fagus sylvatica,12.4,a,FALSE
itturrigorri,recently_established,145,Fagus sylvatica,23.4,b,FALSE
itturrigorri,recently_established,145,Fagus sylvatica,23.9,b,FALSE
itturrigorri,recently_established,145,Fagus sylvatica,9,b,FALSE
itturrigorri,recently_established,145,Fagus sylvatica,28.6,NA,FALSE
itturrigorri,recently_established,145,Fagus sylvatica,21.4,NA,TRUE
itturrigorri,recently_established,145,Fagus sylvatica,20.8,NA,FALSE
itturrigorri,recently_established,145,Fagus sylvatica,28.7,c,FALSE
itturrigorri,recently_established,145,Fagus sylvatica,9.8,c,FALSE
itturrigorri,recently_established,145,Fagus sylvatica,10.8,d,FALSE
itturrigorri,recently_established,145,Fagus sylvatica,13.3,d,FALSE
itturrigorri,recently_established,145,Fagus sylvatica,13.9,d,FALSE
itturrigorri,recently_established,145,Fagus sylvatica,19.6,NA,FALSE
itturrigorri,recently_established,145,Fagus sylvatica,15.3,NA,FALSE
itturrigorri,recently_established,145,Fagus sylvatica,14.4,e,FALSE
itturrigorri,recently_established,145,Fagus sylvatica,7.5,e,FALSE
itturrigorri,recently_established,145,Fagus sylvatica,11.3,NA,FALSE
itturrigorri,recently_established,145,Crataegus monogyna,8.3,NA,FALSE
itturrigorri,recently_established,145,Fagus sylvatica,33.1,NA,FALSE
itturrigorri,recently_established,146,Fagus sylvatica,20,a,FALSE
itturrigorri,recently_established,146,Fagus sylvatica,21.5,a,FALSE
itturrigorri,recently_established,146,Fagus sylvatica,18,b,FALSE
itturrigorri,recently_established,146,Fagus sylvatica,9,b,FALSE
itturrigorri,recently_established,146,Fagus sylvatica,15,b,FALSE
itturrigorri,recently_established,146,Fagus sylvatica,28.5,c,FALSE
itturrigorri,recently_established,146,Fagus sylvatica,28,c,FALSE
itturrigorri,recently_established,146,Fagus sylvatica,25.5,d,FALSE
itturrigorri,recently_established,146,Fagus sylvatica,16.7,d,FALSE
itturrigorri,recently_established,146,Fagus sylvatica,20,e,FALSE
itturrigorri,recently_established,146,Fagus sylvatica,14.5,e,FALSE
itturrigorri,recently_established,146,Fagus sylvatica,34,e,FALSE
itturrigorri,recently_established,146,Fagus sylvatica,14.5,f,FALSE
itturrigorri,recently_established,146,Fagus sylvatica,20,f,FALSE
itturrigorri,recently_established,146,Fagus sylvatica,15,g,FALSE
itturrigorri,recently_established,146,Fagus sylvatica,13.4,g,FALSE
itturrigorri,recently_established,146,Fagus sylvatica,11,g,FALSE
itturrigorri,recently_established,146,Fagus sylvatica,12.8,NA,FALSE
itturrigorri,recently_established,146,Fagus sylvatica,24.5,h,FALSE
itturrigorri,recently_established,146,Fagus sylvatica,26,h,FALSE
itturrigorri,recently_established,146,Fagus sylvatica,14.5,NA,FALSE
itturrigorri,recently_established,146,Fagus sylvatica,24.2,i,FALSE
itturrigorri,recently_established,146,Fagus sylvatica,14.4,i,FALSE
itturrigorri,recently_established,146,Fagus sylvatica,20,j,FALSE
itturrigorri,recently_established,146,Fagus sylvatica,20.5,j,FALSE
itturrigorri,recently_established,146,Fagus sylvatica,10.5,k,FALSE
itturrigorri,recently_established,146,Fagus sylvatica,19.5,k,FALSE
itturrigorri,recently_established,146,Fagus sylvatica,22.2,NA,FALSE
itturrigorri,recently_established,146,Fagus sylvatica,25,l,FALSE
itturrigorri,recently_established,146,Fagus sylvatica,11.2,l,FALSE
itturrigorri,recently_established,146,Fagus sylvatica,26,NA,FALSE
itturrigorri,recently_established,146,Fagus sylvatica,15.5,NA,FALSE
itturrigorri,recently_established,146,Fagus sylvatica,27.2,m,FALSE
itturrigorri,recently_established,146,Fagus sylvatica,13.2,m,FALSE
itturrigorri,recently_established,146,Fagus sylvatica,21,m,FALSE
itturrigorri,recently_established,146,Fagus sylvatica,8,m,FALSE
itturrigorri,recently_established,146,Fagus sylvatica,10,NA,FALSE
itturrigorri,recently_established,146,Fagus sylvatica,29.5,o,FALSE
itturrigorri,recently_established,146,Fagus sylvatica,19,o,FALSE
itturrigorri,recently_established,146,Fagus sylvatica,26.5,p,FALSE
itturrigorri,recently_established,146,Fagus sylvatica,12,p,FALSE
itturrigorri,recently_established,147,Fagus sylvatica,15.5,NA,FALSE
itturrigorri,recently_established,147,Fagus sylvatica,26.3,NA,FALSE
itturrigorri,recently_established,147,Fagus sylvatica,19.4,a,FALSE
itturrigorri,recently_established,147,Fagus sylvatica,10.4,a,FALSE
itturrigorri,recently_established,147,Fagus sylvatica,21.4,NA,FALSE
itturrigorri,recently_established,147,Fagus sylvatica,25,b,FALSE
itturrigorri,recently_established,147,Fagus sylvatica,11.4,b,FALSE
itturrigorri,recently_established,147,Fagus sylvatica,15.3,c,FALSE
itturrigorri,recently_established,147,Fagus sylvatica,9,c,FALSE
itturrigorri,recently_established,147,Fagus sylvatica,16.4,d,FALSE
itturrigorri,recently_established,147,Fagus sylvatica,13.7,d,FALSE
itturrigorri,recently_established,147,Fagus sylvatica,8.5,d,FALSE
itturrigorri,recently_established,147,Fagus sylvatica,33.5,NA,FALSE
itturrigorri,recently_established,147,Fagus sylvatica,8,NA,FALSE
itturrigorri,recently_established,147,Fagus sylvatica,38,e,FALSE
itturrigorri,recently_established,147,Fagus sylvatica,13.7,e,FALSE
itturrigorri,recently_established,147,Crataegus monogyna,11.4,f,FALSE
itturrigorri,recently_established,147,Crataegus monogyna,9,f,FALSE
itturrigorri,recently_established,147,Fagus sylvatica,21,g,FALSE
itturrigorri,recently_established,147,Fagus sylvatica,17,g,FALSE
itturrigorri,recently_established,147,Fagus sylvatica,22,g,FALSE
itturrigorri,recently_established,147,Fagus sylvatica,14.5,h,FALSE
itturrigorri,recently_established,147,Fagus sylvatica,18.7,h,FALSE
itturrigorri,recently_established,147,Fagus sylvatica,8,h,FALSE
itturrigorri,recently_established,147,Fagus sylvatica,11,h,FALSE
itturrigorri,recently_established,147,Fagus sylvatica,17,NA,TRUE
itturrigorri,recently_established,147,Fagus sylvatica,15,i,FALSE
itturrigorri,recently_established,147,Fagus sylvatica,13,i,FALSE
itturrigorri,recently_established,147,Fagus sylvatica,7.5,i,FALSE
itturrigorri,recently_established,147,Fagus sylvatica,22,j,FALSE
itturrigorri,recently_established,147,Fagus sylvatica,24,j,FALSE
itturrigorri,recently_established,147,Fagus sylvatica,11,j,FALSE
itturrigorri,recently_established,147,Fagus sylvatica,9,j,FALSE
itturrigorri,recently_established,147,Fagus sylvatica,10.5,j,FALSE
itturrigorri,recently_established,147,Crataegus monogyna,10.5,k,TRUE
itturrigorri,recently_established,147,Crataegus monogyna,10,k,TRUE
itturrigorri,recently_established,147,Fagus sylvatica,12.5,l,FALSE
itturrigorri,recently_established,147,Fagus sylvatica,24,l,FALSE
itturrigorri,recently_established,147,Fagus sylvatica,10,l,FALSE
itturrigorri,recently_established,147,Fagus sylvatica,18.5,m,FALSE
itturrigorri,recently_established,147,Fagus sylvatica,11.5,m,FALSE
itturrigorri,recently_established,147,Fagus sylvatica,16.5,m,FALSE
itturrigorri,recently_established,148,Crataegus monogyna,7.5,NA,FALSE
itturrigorri,recently_established,148,Crataegus monogyna,10.5,NA,FALSE
itturrigorri,recently_established,148,Crataegus monogyna,10.7,NA,TRUE
itturrigorri,recently_established,148,Fagus sylvatica,13,NA,FALSE
itturrigorri,recently_established,148,Fagus sylvatica,36,NA,FALSE
itturrigorri,recently_established,148,Ilex aquifolium,21.4,NA,FALSE
itturrigorri,recently_established,148,Fagus sylvatica,27.1,NA,FALSE
itturrigorri,recently_established,148,Fagus sylvatica,18.5,NA,FALSE
itturrigorri,recently_established,148,Fagus sylvatica,47.4,NA,FALSE
itturrigorri,recently_established,148,Fagus sylvatica,10,NA,FALSE
itturrigorri,recently_established,148,Fagus sylvatica,18.4,a,FALSE
itturrigorri,recently_established,148,Fagus sylvatica,16,a,FALSE
itturrigorri,recently_established,148,Fagus sylvatica,17,a,FALSE
itturrigorri,recently_established,148,Fagus sylvatica,20.2,a,FALSE
itturrigorri,recently_established,148,Fagus sylvatica,8.7,a,FALSE
itturrigorri,recently_established,148,Fagus sylvatica,19,a,FALSE
itturrigorri,recently_established,148,Crataegus monogyna,7.5,NA,TRUE
itturrigorri,recently_established,149,Fagus sylvatica,23,a,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,8.9,a,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,8.9,b,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,11.6,b,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,15.6,NA,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,7.5,c,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,15.8,c,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,9.2,d,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,19.7,d,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,17.5,NA,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,21.3,e,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,10.7,e,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,23.2,f,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,21,f,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,7.5,f,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,20.7,f,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,8.8,f,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,8.7,NA,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,15,g,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,17.9,g,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,21.1,h,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,7.6,h,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,16.5,h,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,14.2,NA,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,10.4,NA,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,12.6,NA,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,13.2,NA,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,27.3,NA,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,21.7,i,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,22.3,i,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,30.5,i,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,28.3,j,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,22.6,j,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,11.7,j,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,10,NA,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,16.4,k,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,7.8,k,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,24,NA,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,24.3,NA,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,19.3,NA,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,9.3,NA,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,8.5,NA,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,19.7,NA,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,10,NA,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,33.9,NA,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,13,l,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,15.2,l,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,33,NA,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,18.4,m,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,28.2,m,FALSE
itturrigorri,recently_established,149,Fagus sylvatica,15.5,NA,FALSE
itturrigorri,recently_established,150,Fagus sylvatica,29.4,a,FALSE
itturrigorri,recently_established,150,Fagus sylvatica,13,a,FALSE
itturrigorri,recently_established,150,Fagus sylvatica,27.6,b,FALSE
itturrigorri,recently_established,150,Fagus sylvatica,12,b,FALSE
itturrigorri,recently_established,150,Fagus sylvatica,11.3,b,FALSE
itturrigorri,recently_established,150,Fagus sylvatica,18.7,c,FALSE
itturrigorri,recently_established,150,Fagus sylvatica,12.6,c,FALSE
itturrigorri,recently_established,150,Fagus sylvatica,23.8,c,FALSE
itturrigorri,recently_established,150,Fagus sylvatica,9,c,FALSE
itturrigorri,recently_established,150,Fagus sylvatica,21.4,c,FALSE
itturrigorri,recently_established,150,Fagus sylvatica,15.4,NA,FALSE
itturrigorri,recently_established,150,Fagus sylvatica,19,NA,FALSE
itturrigorri,recently_established,150,Fagus sylvatica,14.3,NA,FALSE
itturrigorri,recently_established,150,Fagus sylvatica,12.2,NA,FALSE
itturrigorri,recently_established,150,Fagus sylvatica,12.5,NA,FALSE
itturrigorri,recently_established,150,Fagus sylvatica,76.2,NA,FALSE
itturrigorri,recently_established,150,Fagus sylvatica,27,NA,FALSE
itturrigorri,recently_established,150,Fagus sylvatica,27,NA,FALSE
itturrigorri,recently_established,150,Fagus sylvatica,9.4,d,FALSE
itturrigorri,recently_established,150,Fagus sylvatica,14.3,d,FALSE
itturrigorri,recently_established,150,Fagus sylvatica,19.1,e,FALSE
itturrigorri,recently_established,150,Fagus sylvatica,23.2,e,FALSE
itturrigorri,recently_established,150,Fagus sylvatica,27.6,f,FALSE
itturrigorri,recently_established,150,Fagus sylvatica,10.7,f,FALSE
itturrigorri,recently_established,150,Fagus sylvatica,20.6,g,FALSE
itturrigorri,recently_established,150,Fagus sylvatica,10,g,FALSE
itturrigorri,recently_established,150,Fagus sylvatica,10.2,NA,FALSE
itturrigorri,recently_established,150,Fagus sylvatica,11.6,h,FALSE
itturrigorri,recently_established,150,Fagus sylvatica,20.4,h,FALSE
itturrigorri,recently_established,150,Fagus sylvatica,16.8,NA,FALSE
itturrigorri,recently_established,150,Fagus sylvatica,18.8,i,FALSE
itturrigorri,recently_established,150,Fagus sylvatica,11,i,FALSE
itturrigorri,recently_established,150,Fagus sylvatica,13.6,i,FALSE
itturrigorri,recently_established,150,Fagus sylvatica,18.3,i,FALSE
itturrigorri,recently_established,150,Fagus sylvatica,8.1,i,FALSE
itturrigorri,recently_established,150,Fagus sylvatica,10.2,NA,FALSE
itturrigorri,recently_established,150,Fagus sylvatica,18.2,NA,FALSE
itturrigorri,recently_established,150,Fagus sylvatica,14.4,NA,FALSE
itturrigorri,recently_established,151,Fagus sylvatica,53.6,NA,FALSE
itturrigorri,recently_established,151,Fagus sylvatica,8.6,NA,FALSE
itturrigorri,recently_established,151,Fagus sylvatica,58.2,NA,FALSE
itturrigorri,recently_established,151,Fagus sylvatica,37.5,NA,FALSE
itturrigorri,recently_established,151,Fagus sylvatica,45.7,NA,FALSE
itturrigorri,recently_established,151,Fagus sylvatica,24.1,a,FALSE
itturrigorri,recently_established,151,Fagus sylvatica,8.4,a,FALSE
itturrigorri,recently_established,151,Fagus sylvatica,30.7,b,FALSE
itturrigorri,recently_established,151,Fagus sylvatica,10.8,b,FALSE
itturrigorri,recently_established,151,Fagus sylvatica,61.2,NA,FALSE
itturrigorri,recently_established,152,Fagus sylvatica,7.5,NA,FALSE
itturrigorri,recently_established,152,Fagus sylvatica,58.6,NA,FALSE
itturrigorri,recently_established,152,Fagus sylvatica,31.1,a,FALSE
itturrigorri,recently_established,152,Fagus sylvatica,25.2,a,FALSE
